id,document,label
5066369,편집은 늘어지는데 버릴장면이 없다,긍정
10238687,걍 애들이 좋아합니다 볼만함,부정
9909660,"정말 정말 좋았다. 소설이 원작인지 모르고 접한 영화였는데, 나로썬 정말 재밌었다",긍정
3268943,이런...내가 9년전에 이걸 돈내고 봤다니...쩝,부정
8702399,최고다 ;; 94년도 영화 맞나??,긍정
9208630,미이.이이이.이취이이이.이이이겠네~~~~ㅎㅎㅎ,부정
9209497,보다보다 어이없어서 글쓰는데 뭔 내용이에요?,부정
2274731,"모범적인 공식의 영화, 하지만 나쁘다는 건 절대 아니다. 따스했다.....",긍정
9078981,이야 최고다 이하 설명 생략한다,긍정
8712666,모래 사막.. 낙타...,부정
8353302,요요쨔응....하앍...하앍...,긍정
10035129,비틀즈의 예스터데이가 워낙 유명해서 질리지만 명곡이 아닌건 아니지.,긍정
3118788,어린날의 교감과 순수했던 사랑 비극적이지만 아름다운 결말,긍정
6746239,이렇게 재미없는 영화 처음본다ㅡㅡ,부정
8069284,내가 정말 수많은 졸작 공포영화를 참고 봐왔었는데. 이건 그중에 갑인듯,부정
10079321,뻔한 스토리를 너무 성실하게 풀어낸다. 90년대에 봤다면 그럭저럭 봤겠지만..,부정
9307070,남는게전혀없고 찝찝하기만한 그냥3류,부정
8110756,좋아했던 만환데 영화로도 메인에피소드 잘 옮겼네,긍정
5476007,상담자의 인간적인 면모를 느낄 수 있어 더욱 매력적인 영화였어요~!,긍정
6416491,왕 벌써 3년이 지났다니... 다시봐도 여전히 설레는구만. 역시 홍자매!ㅋㅋㅋ,긍정
9934846,한 촌뜨기 소녀가 일반인이 되려 노력하다가 기부만 이빠이 하고 촌으로 돌아간 영화,부정
6235209,공감하지 못하겠음...,부정
9089829,미니시리즈도 이 정도는 아닐 듯.,부정
3514993,하룻 밤 꿈으로 평생의 추억을 대신 할 만큼의 애뜻함...,긍정
9177308,"아,, ㅅㅂ 이거 머지,, 개판됬음",부정
5892401,"발발건데,발 이딴것좀그만해.아벤고공수군단시절이 더좋았다",부정
9414183,법정영화에서는 단연 최고입니다! 평점 만점이란 바로 이런 영화를 위한거죠.,긍정
711445,"너무 스토리가 지루하고 느린진행이 답답하고, 별로...재미도..",부정
3819751,여자는 타임매거진 타입과 플레이보이지 타입으로 양분시킬 수 있는 종족이 아니다.,부정
9352821,모든 배우들의 겉도는 연기로 특수한 영화가 돼버렸다.,부정
5884304,섹시한게 중요한게 아니라 스토리가 안맞습니다??,부정
2885179,별 내용 없는 85분..,부정
3569878,"도르지의 영혼이 돌아가고 싶은 그곳,영혼을 위로하고 치료해주는 영화-히말라야...",긍정
4566748,신선하고 잼있네요..각각의 스토리가 너무 좋아요~,긍정
2989713,"매우 영화적이지만 또한 사실적인, 그래서 아프고 역겨운 진실",긍정
8889888,차라리 오초희를 주연으로 했더라면 끝까지 봤을텐데,부정
8365813,정말 재미 있습니다. 하지만 카메라 움직임은 너무 어지럽군요.,긍정
9689993,내가 이제껏본영화중 가장 별로임,부정
1983339,케이트블란쳇의 포스가 ...ㄷㄷ,긍정
4160532,유명한 크리쳐물 어비스가 이영화로 망했지 레비아탄까지 가세했으니,긍정
8773518,이게 한쿡영화의 현실이다...,부정
8101720,힘들게 찾아서 본 만큼 좋은영화 입니다,긍정
3086604,자신의 목적에 충실한 영화.코미디 영화가 웃겼으면 그만 아닌가.,긍정
1149851,머 하나 하나 따져봐도 볼가치가없는 영화,부정
10268906,임창정의 연기변신이 매력적이다. 여러가지 배역이 모두 어울리는 배우,긍정
6086373,"믿음, 소망, 사랑.. 그 중의 제일은 믿음이다.",긍정
5367205,태종이 어떤 사람이었는지 잘 보여준 사극.,긍정
3626340,왠알바들이이따구로ㅋㅋㅋ보다나왔다ㅗ,부정
10153403,배우분들 연기력이 뛰어나네요,긍정
4243044,아 반전영화네~ 불쌍한사람들 소재로써먹고.. 결국 멜로영화,부정
5642415,엉성하며 약간의 재미도 없다,부정
1136977,그대 아직도 꿈꾸는 가? 쳇 달려봐라!!!,긍정
7710571,우리나라는 애니메이션이라고 하면 다 애들용인줄 안다. 홍보팀도 욕좀 먹어야 한다,긍정
2208331,예상치 못한 즐거움과 편안함이 있는 부드러운 작품. 잔잔해서 좋았음,긍정
8672081,정말 어이없이 끝나고그래서 재미없음,부정
4622906,희망을 짓밟는 사람들은 어디에나 있네요. 슬프면서도 다시 한번 소망하는...,긍정
8749173,어디다 갖다버려야할지 알수없는 망작. 쓰레기란 호칭조차 과분하다.,부정
8806231,후속작이궁금하다는 새기들은 영화끝까지본건지;;,긍정
2521008,공감은 얻었지만 재미는 주지 않는구나.,부정
10276110,영화는 재미있지만 왠지 이래야만 할 것 같은 의무감에 2점 찍습니다.,부정
1946752,대한민국이 이렇게 저질영화를 만든다는게 추접스럽다.,부정
5009602,"사냥철 동물들의 입장을 대변하던 1탄과 달리, 시시껄렁 내용도 교훈도 없는 이야기",부정
9791201,유치뽕짝 엉성함 엑스맨 짝퉁 무협의 수치,부정
3278345,SF 계의 수작.... 그 옛날 비디오로 재밌게 봤음,긍정
1734743,이미숙의 새로움만 보았을뿐..이건 아니다...,부정
8769582,진짜 재미없는 드라마 !,부정
1646240,싫어 옛날꺼라유치해,부정
5803697,원작이 너무 뛰어나서 10점 밖에 없다. 00학번 이상에게는 코스프레겠지만..,긍정
712837,그냥 그럭저럭 볼만했는데 공포물 맞나? 오싹하는장면은 없네;;;,부정
4290181,"코믹하지도 않고, 감동스럽지도 않고, 공감은 더더욱 안되는 ㅆㄹㄱ",부정
2963754,좋다~~~정말 잘만들었다 섬세함의 극치,긍정
9908936,이건 닌자거북이가 아니야.,부정
9987003,노재미 쓰레기.. 시간아까움,부정
6135953,아따 재미없네...,부정
6302453,나를 다시생각하게 만드는..특히 라이더가 졸리에게 마지막하더던 넌 이미 죽었어 확 와닿는,긍정
8892354,줄거리를 보니 영화는 다 본 거 같네,부정
9264436,보다 짱나?기본예의도모르는 모델은 왜섭외?방송에대고 반말짓거리ㅡㅡ짱나진짜,부정
8725509,살인면허와 전혀 관계가 없음,부정
9446814,막장드라됨급도 안됨.,부정
8848367,지금봐도 참충격적인 영화 이런영화를 80년대에 만들었다니 대단함!,긍정
2129763,어떤내용을 말하고자 하는것이였을까?,부정
9215571,성지 순례하고 옵니다 허허허,부정
9887811,발연기!!필름이 아깝습니다ㅋ,부정
7526784,영화 질이 전체적으로 너무 낮다.. 절대 10점짜리는 못된다,부정
4917547,여배우들 고생했다 옛다 1점 더 준다,부정
579950,ㅎㅎㅎㅎ 프레디 나온느 영화....,부정
2641678,SF에 맞지 않게 장황한... 여기 갔다 저기 갔다..,부정
130422,시어머니에게 싸대기한대 날리고 끝나버린다..어이없다..,부정
10276067,위기 절정이 없고 발단 결말 끝인영화...1점도 후하게 준거다,부정
9673595,진짜 어마어마한 여운을 주는 멜로 영화에요.ㅎ,긍정
9608168,1점도 아까운 영화는 오랜만이네,부정
9680839,뻔한 스토리에 시청자는 잠을 잡니다.,부정
68866,카피와 캐릭터가좋아요,부정
5786365,전작들에 의한 기대탓인지 너무 실망스러웠다,부정
9653754,최고다진짜 왜 칼리토가 그 길을 가야했는지 생각하면 참슬프다앤딩은 압권 ㅜㅜ,긍정
7214010,"어린이,어른 상관없이 볼수있는 스피드한 애니메이션",긍정
6974434,사이렌이랑 바다갈매기 나올때 정말 흥미진진했음.,긍정
1471934,무슨소리007시리즈는홍콩할매에비하면 하수구쓰레기다,긍정
4302805,영화 넘 좋네요 음악도 좋고..엔딩씬에 등장하는 두곡 제목좀 알수있을까요..,긍정
10212131,진심 충고한다 절대보지마라.. 캐스팅에 속지마라,부정
9845730,에휴... 쩝... 10,부정
10065101,홍진호가 지니어스게임 시즌1 1위한기념으로 1점드립니다.,부정
8693591,좋아요!아이유짱짱걸,긍정
1370058,공감가지 않는 스토리,부정
6406179,저 포스터를 보면 제작자가 제작했다고 나와있는데 그 영화만큼도 못한 듯,부정
7638857,아 이런영화 좋다.ㅋㅋ ㅋ레일 무서울듯ㅋㅋ,긍정
10230036,채널 cgv에서 잼께 봄..2편 기대,긍정
10166965,이 영화 이후로 손예진이 싫어짐,부정
9716062,정말재미없음감동으로밀고나가면 좋겠는데,부정
5303437,정말 여러번 봐도 질리지 않는 재밌는 감동있는 애니.,긍정
9274507,이게 그렇게 낮은 점수평가는 아닌데.. 최소 7점은 넘겨야하지않을까,긍정
8757958,마틴 로렌스의 코믹한 연기가 인상깊었다.,긍정
8696892,아들이 넘 멋진 비행을 했다고 하네요..,긍정
3014391,"모든 걸 갖춘 홈 코믹 소동극, 이런 가족이라면 하루하루가 무지하게 유쾌할 것 같다",긍정
8648413,요즘 보기드문 진정한 가족드라마같아요..눈물날때도 많네요..잘보고있어요,긍정
4353215,인간이라면 꼭 봐야할 영화!!!,긍정
1232362,할로맨1이랑 비교가안된다..정말 허접하다..,부정
9153248,존나 잼씀 그냥 잼씀 ㅋㅋ,긍정
2517646,전혀 공감안됨. 갑자기 총쏘고 찔러죽이는 행동 전혀 이해불가!완전 황당.,부정
8814660,임창정 연기 쩐다. 시나리오도 재밌고,긍정
4498953,늙어서 성을 찾으면 망측한건가??? 인간이 단지 늙었을 뿐......,긍정
9054495,모두 다르겠지만 뭘 그렇게 열광했는지 이해가 안간다..,부정
5366862,이런게 바로 영화다! 액션과 그레픽이 아니라 잔잔히 우리가슴에 남아잇을수잇는 영화,긍정
8880002,"정말, 진심으로 내 인생 최고의 영화다..ㅠㅠ",긍정
5506834,넘 감동적 스토리네요 ㅠ 완죤 추천 ~~,긍정
6378625,내가본건아닌데 걍 뭐치는데 같이나오길래 쓴다. 유치하다. ㅇㅋ?,부정
7796932,안도마사노부가 살린 영화,긍정
4259080,제가 본 영화중에;;;; 정말;; 별루........ 너무너무 지루 한 영화였어요~,부정
10041678,지루하다.웃기고 재미있다고 하던데..,부정
7909404,일본놈들도 똑같이 당해봐야되,부정
5806797,사운드 아쉬움 but 보노님이 손내밀어 눈물을 닦아주겠다하시자 진정 구원받는 느낌!,긍정
9068999,똥배가 나온 아줌마가 되었어도 여전히 사랑스러운 셀린느.,긍정
5964309,"발칙한 상상력만 있을 뿐, 깊이도 고민도 재미도 없다",부정
8696169,다시봐도 그때의 그느낌이 생각나서 너무 좋았음,긍정
8817525,소소한감동.. 마지막에 왜 짠하지?ㅜ89년도에 이런작품이.. 대박,긍정
8564656,에반게리온 서는 10점 인가요,긍정
9537192,악마는 눈물조차도 역겨울 뿐,긍정
9909055,말이 필요없다. 요즘영화랑은 비교가 안되게 재밌고 감동적이다..,긍정
4408924,안타까운 졸작. 제니퍼 애니스톤의 풋풋함마저도 이 영화의 분위기를 감당하지 못함.,부정
6742926,다 후진데 감독 연출력 하나는 괜찮다.,부정
9612846,재미있는데 평점이낮노,긍정
4861797,원작보단 못하지만 2명이 이끌어내는 스릴은 대단함.,긍정
9461857,와 이건진짜 한국을 떠나서 역대급 공포영화 수작이다;;,긍정
6117454,"태양의신부가 장신영(김효원)이라면,그렇담,달의신부는 또 누군가?여긴 어딘가?(웃음)",부정
5261645,나만 당할 수 없지 으헤헤헤헤헤헹~,긍정
7161784,이야기의 구성이 그다지 치밀하지도 극적이지도 않다,부정
9420723,도대체 말하고 싶은게 뭐냐...연기력도 그렇고...아이고 의미없다.,부정
5340783,재미도없는게 왜 24%야;;',부정
10219436,퀄리티 최고~!!긴장감 최고~!!너무 재밌어요ㅋ,긍정
9873981,보면서 심장이 쫄딱쫄딱 *--* 재밌다,긍정
9800934,너무 재밌어요 ㅠㅠ!!!,긍정
4975754,전작에 비해서 왠지 허탈하다. 카이사르도 전작이 더 멋있는 듯 하고...,부정
8723001,죄송합니다 지루함만 가득,부정
9345853,뭐지...충무로 작가가 시나리오 쓴 것 같은 이 느낌은,부정
354223,어릴때봐서 그랬나...처음 15분보고 잤다,부정
9170493,진짜 행복한 영화. 음악도 좋고 배경도 예쁘고,긍정
9065614,민율이 울면 다된다는 식의행동들 교육좀 시키셨으면해요,부정
8024333,0점은 없네요. 아이고 뭉클해라,부정
6640235,티라노 발톱의 때 같은 퀄리티,부정
10247420,존재하지 않는다는 걸 알지만 자꾸 상상하게하는 영화이다,긍정
9254095,신기하고 감동적인...,긍정
9609280,펑펑 울고 싶었는데.. 울진 못했네요 ㅠㅠ,긍정
4007052,쿠바의 역사속에 우리가 살아있었다. 정말 감동! 천개의 사랑...하나의 희망,긍정
10186032,별 1개가 아깝네요. 심하다 진짜.. 사전제작을 하던가.. 만들질 말던가,부정
2751266,별로 무섭지도 않고 재미도 별로... 그래도 궁금한분은 보셈,부정
9561746,반전을 알아도 충격적인 영화.,긍정
2650581,와닿지는 않는다. 그러나 해피엔딩이라서 조금 위안이 됐다. 별로 감동적이진 않다.,부정
6240027,이거 우리말 더빙한 성우들 완전 좋았음ㅠ 근데 왜 지우만 보면 두근두근...ㅡ.ㅠ,긍정
8785147,힘든 시간을 버티던 청년이 좌좀홍어 야만인을 처단하고 자각에 이른다는 신나는 모험담,긍정
7239459,정말 재미가 하나도 없다,부정
5485713,드림웍스의 흑역사 ㅡㅡ;;,부정
9653150,다필요없다 1점이다그냥,부정
9857479,꽃잎. 단어 자체가 시간을 담고 있다. 영원할 것 같지만 영원하지 않달까...,긍정
3431136,유건 연기 상당히 늘었네요 ㅋ 발전하는 모습 보기좋네요!,긍정
10200390,후.. 시간날림... 잠이나 잘걸,부정
127947,보기전에 검색해본거라면 당신이 미성년자라면 관람을 절대 말리고싶네요.,부정
9188069,기대안하고봤는데 재밌었어용 근데이거원래 서우 나오던거아니에요?소이현이 아니구???,부정
6233570,주인공 연기가 너무 좋아여. 로그인하긴 처음 .. 평점 떨어지지 말라고 10점드림,긍정
8856142,60년대에도 나오기 어려윘을 영화,부정
10073066,정말잼있어요~~꼬맹이들이아주신나합니다^^,긍정
5616479,빈디젤나온다고 기대했것만 내용이 없음 며칠이 지나면 기억에서 잊혀질 영화임,부정
4430652,뒤쳐진 스타일에 개연성 없는 구조의 표본,부정
3177088,"이소룡이 개발한 무술은 태권도 , 가라데 , 쿵후 등을 합친 종합무술 절권도 입니다.",부정
5509745,옥이역 맡은 친구가 제친구네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정
3516047,알모도바르 그리고 가엘의 하모니,긍정
7852448,박철수가 어쩌다 ...,부정
8481722,나 복수극 진짜 좋아 하는데 ㅋ 솔찍히 루비반지 는 별로였다,긍정
1082007,"정말 대작이다, 방금봤는데 공포영화가 아니다 -_-",부정
6904848,재미 더럽게없음!! 1점준것중에 한국영화 죄다 10점준 매미 OO있네..,부정
1041471,이런 쓰레기 보다 한국코미디가 훨 낫지~,부정
7908976,12세나 전체관람 했어도 될 영화 ...ㅣ,부정
8465854,이거아직도봄????,부정
5037636,"나이먹었는지..하나도재미없더라.뭔가 의미주려는거같은데 빈약,그렇다고웃기지도않고",부정
2404392,난 권상우보다 잘 생겼다.,긍정
6723883,오유에서 왔어요~^^,부정
8896740,"주인공의 원맨쇼, 막무가내 추리극, 진부하고 별 매력 없는 흔한 범죄드라마 중 하나",부정
7528365,장인의 작품에 몰입을 방해하는 배우들이 있어 안타까워 하다.,부정
7433172,왜 이제야 보게 됐지. 3호선 버터플라이 만쉐이.,긍정
9525173,정말 재밌넹 ㅠㅠ쩐다 재밋다구 재밋어!,긍정
8650239,유괴라는 소재로 이렇게 이야기를 풀수 있구나. 재밌다. 재밌다. 재밌다.,긍정
6215170,아우 영화 너무 좋네요.. 이런 사랑스러운 영화였다니!! 굳굳~,긍정
9256038,진짜재밌습니다. 1점 드리겠습니다.,부정
6170068,"떡볶이집아줌마는 길거리에서,캐스팅된건 아니었군요...그날 현수(미성년자)는...음.",부정
8848387,이천수 사고친지 얼마나 됐다고 방송 섭외를 하는거임? 제작진 생각 좀 했으면...,부정
4288001,영화를 보고 이먹먹한 마음을 뭐라해야하나..,긍정
4401392,80년대 영화;;;;;,부정
8494336,탁월한 감독이다. 뭘 믿고 2시간 10여분을 채웠을까?,부정
256123,비됴로봐도 괸히봤다는생각 들정도 ㅡㅡㅋ,부정
4000990,이런 밍숭맹숭 맹탕물 싱거워 죽을 뻔,부정
6796680,보다가 제가더 민망한영화,부정
8461678,연출이 이전작보다 훨씬 화려하고 좋아졌네요.,긍정
9356810,재밌게 봤어요. 감동적인 영화.,긍정
4602811,내코끼리내놔가 더재밌음ㅋ,긍정
6875800,재밌고 감동적인 영화.. 근데 몰이도가 조금 부족했다고나 할까...,긍정
2654050,영화는 좋은데 리뷰에 아르피카 라고 써있는데 어디붙어있는 땅?ㅋㅋ,긍정
9653581,군대에서 봤는데 슬퍼 죽는줄...,긍정
9091125,개봉은 한것인지? B급이하의 수준,부정
8848384,음악을 좋아하는 사람이라면 꼬옥 봐야 후회없어요^^,긍정
8728810,와 진짜 재미없다 보다가 빡쳐서 컴퓨터 부셔버림,부정
1643119,베로니카와 베로니끄의 이중주를 통해 나긋나긋 속삭이는 영화의 힘,긍정
9818786,빌리지 식스센스는 정말 참신했는데 이건 원작 참고 하고 만든건가요?,부정
10186312,트루먼의 30년을 누가 보상 해줄까?,긍정
9465176,이런쓰레기는 도대체 왜만든것임,부정
886998,의외로 가볍지가 않다.,긍정
8619838,최고네요~ 앞으로도 재개봉 영화가 많아 졌으면 좋겠습니다.,긍정
9881122,깨 밖에 생각안남...으으으,부정
7666279,역시 영화는 영국이 갑이다. 완벽해 ㅠㅠ,긍정
3446509,시즌3까지 본상태.. 잼네요 ㅋㅋ 5까지 달리는거다 ~~,긍정
740392,자극적인 영상이 길들여진 우리들에게 선사하는 정적의 미학..,긍정
9369335,14년 최고의 드라마..행복했습니다,긍정
1780634,스릴과 액션을 모르는 감독의 심심한 액션 스릴러 영화.,부정
10064682,캬 최고의 영화입니다 평점 왠만하면 안남기는데 남자라면 필수영화,긍정
2111677,첩보물에 염증을 느낄 때 봐야할 영화,긍정
8098855,"무조건 사랑합니다, 나의 예수님.",긍정
9468397,"사랑 두번했다간 아주 두집안 전멸하겠군 죄악의 드라마다 ㅠ,.ㅡ",부정
10000384,아직 2.22까진 갈길이 남았다,부정
9900049,B급 영화.. 재밌지는 않았음..,부정
6936418,임창정중에서 가장재미없음,부정
4423829,중국산 짝퉁 냄새가 풀풀~ 그나마 린즈링 때문에 참는다...,부정
6517437,불륜 간통이 자랑이냐,부정
9747979,많은 것을 생각하게 해주네요 좋은 영화입니다,긍정
4073371,좋아서 하는 밴드가 좋아서 봤는데요 좋아서 만든 영화도 정말 좋아요!!!,긍정
6973564,넘넘재밌고 주말이 기다려졌던 드라마였어용배우들도 너무 좋았구요^^,긍정
6003778,아직까지도 허준을 뛰어넘는 드라마는 없다...,긍정
4140436,댓글을 보다보니 영화는 다봤군...코믹에로순정풍의 재미도 없는 하이틴드라마(?),부정
9445836,연기가 개판이면 정사신을 좀 더 화끈하게 하던가 니미...,부정
1545797,내러티브와 소통의 재구성.,긍정
2585799,아 지금도 그때 생각하면 정말 좋았는데 ㅜㅜ 재밌었어요~,긍정
3358074,파격적인 노출 외엔 아무것도 느낄 수 없었음. 우리 막나가! 하고 민망하게 외치는 꼴,부정
9865821,세상을 바꾸기위해선 작은 친절을 베풀어라 속에 쏙쏙 와닿네,긍정
9665541,보는 것 자체가 시간낭비일 수 있는 영화. 나와는 안 맞는 소재와 장르,부정
7845571,요즘 별로 재미 없어졌네요동네형 오라고 합시다!! ㅋㅋㅋ,부정
6571974,지루하고...잠온다..,부정
266616,인기 만화를 영화화했지만 관람하기 너무 유치했다,부정
9429203,이보다 더 졸릴 수 없다.,부정
9321598,진짜 재미없다 여자 주인공은 이쁘다,부정
9277695,이런 명작을 이름도 못 들어보고 살았던 내가 나빠,긍정
7457988,두시간이 짧게 느껴지는 영화,긍정
4922840,킬링타임용으로 보기에도 너무 지루..... 연기도 어색...,부정
4461175,다세포소녀 후하게 4점주고 가문의 부활 7점준 후한 나지만 정말 이건 OOOO 영화,부정
8771507,선동영화....미국판 두개의문,부정
3862331,잔잔하지만 잔잔함속에 먼가있는듯 없는듯~ 그게 이영화다 느낌있게봤당,긍정
6265061,도대체 무슨배짱으로 개봉한거냐????,부정
738218,욕이 너무 많이 나와서 좀 민망...-_-;; 코메디는 다 욕이냐...,부정
3860026,보는 내내 짜증나는 영화,부정
10271112,내게 10점임은 분명하다!,긍정
2735319,일본스러운 변X적인 황당한 발상,부정
3543770,정말 최악의 영화다. 다큐를 봐도 이보다 긴장감넘치겠다,부정
8865152,드럽게 재미없다... 디카프리오땜에 봣는데...괜히봄,부정
3808262,이도저도 아닌... 뭘 말하겠다는 건지...,부정
3997489,젊다는 건 꿈을 꾸고 사랑하고 기억하는 것이다.,긍정
9904106,이영화를 보고... 맨발로.. 조깅..4키로미터 완주에 성공했다...이주일님을 생각하며..,긍정
4259582,여유로운 일요일 오후 나른하게 동화속 세계로 빠져들게하는 포근하고 따뜻한영화,긍정
8869635,송강호를 정말 좋아하지만 그렇게 재밌지는 않았다.,부정
3761382,80년대 외화시리즈인기의 기폭이 되었던 명시리즈 다시보고싶네...ㅠㅠ,긍정
5239680,무슨 영화가 밑도 끝도없냐 ㅡ.ㅡ;; 마지막에 괴물은 좀 간지나네 ㅋㅋ,부정
8457109,관객을 띄엄띄엄 본건지 영화를 띄엄띄엄 본건지,부정
1341789,가볍게 웃으면서 볼수있는 유쾌한 드라마.,긍정
9736091,야한데 달달하고 재밌고 암튼 그냥 존잼임!!!개꿀잼,긍정
2078318,고풍스러운 명품 로맨스! 오랫만에 맛보는 진정한 감동,긍정
5565550,로봇 형체로 표절을 주장한다면 장동건 닮은 사람은 장동건 표절입니까? 예?,긍정
10171103,진짜 특이한 영화구나. 장난하는 거 같은 영화기도 하고.. 아니.. 이 영화 장난 맞다.,부정
9944626,사랑과 전쟁을 영화배우들을 동원해 찍었는데 수위가 약해 흥이 안난다,부정
7079194,"원작을 모독하는 노랑머리의 출현,,,거기까지 모자라 맹인이 아닌걸로 나오는데 역겹다",부정
4527765,진짜 대책없네 .. 뭐지 이영화???? 주인공이 이겨도 찝찝하긴 처음...,부정
5432810,귀엽지만 심심한 내용...하치 캐릭터 어디서 봤더라...,부정
9947429,평점이 너무낮네여. 8점정도 되는것같은데..,긍정
3265660,로맨틱코미디의 강점인 사랑스러움을 찻아볼 수가 없다!,부정
5548724,클레멘타인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정
7253102,그래픽똥이네용그래픽이참ㅋㅋㅋㅋㅋ영화발로만드나,부정
9940514,레전드영화. 액션장르에 처음눈을 뜨게해줬던 영화. 웅장한 ost마저 완벽하다,긍정
2468082,이영화별로......,부정
1880168,이 영화 보고 토할뻔 했어요... 조낸 재미 없어서요.,부정
2261404,그래도 기대했는데.. 일본것이 훨 낫다,부정
8924304,이건 뭐...;; 너무하네요,부정
10254775,유쾌한 그들. 언제봐도 즐겁다.,긍정
3505106,정말 재미 있네요.,긍정
9438155,스타쉽 노래가 아깝다...,부정
6182610,킬빌? 신시티? 장난하냐? 죽을래연?,부정
9652370,평범하지 않은 영화. 그래도 맘에 든다.,긍정
9795388,우헤헤 히히히 하하하 호호호 후후후,부정
1211924,소재가 식상하면 연출을 잘했어야지..배우빼곤볼게없는영화,부정
8392194,배우는 발연기에 스토리는 산으로 가고 역시 짱개영화,부정
5961784,공중파였다면 시청률 30% 넘을 드라마 종편 중에서도 최고 작품성 최고,긍정
7117417,지성이형이 내옆에서 자고있다~,부정
5004904,미래 분위기는 하나도 느낄수가 없다. 그냥 남북전쟁?? 케빈횽은 그냥 배우나,부정
9994845,명작 중의 명작입니다.,긍정
4124371,비밥 그 자체다. 내 인생 최고의 역작.,긍정
3604636,재밌게 봐서 기억에 오래 남는 영화. 섹시하고 강력한 금발의 지나데이비스 최고였다.,긍정
7286549,한 에피소드마다 웃긴건 물론이고 전체적인 스토리또한 흥미진진했다,긍정
6666706,마음이의 모성애 너무 감동적이네요 마음이 연기 짱!!!!!!!!!!!,긍정
9134328,역대급 노잼영화 개인적으로 손에 꼽히는 명작이라고 하시는분들 수준알겠음.,부정
5877696,이런 개같은 연기..권상우,부정
4249139,앵간하면 안남기는데..니아 발다로스 좋아하시는 분만 보세요..개인적으로 전 별로..,부정
7561446,뿌지직 똥점이 왔어요,부정
7905935,"재미없고, 걍 지루하다. 1이 최고의 명작!",부정
4037686,왼지일본하면칼그러면서유치하지만재미있는그것~!추천,긍정
6115705,어제 아이와 보고 왔음. 몰랐는데 라이온킹이 이걸 보고 만들어졌다네요~ 암튼 굿~,긍정
3583733,이렇게 유익한 영화를 오세훈이 더빙 했다고 펌하하는 놈들은 정신상태가,긍정
7494453,전작과 비교된다....,부정
8470556,원작까지 안좋은 시선으로 보게 만들었던영화,부정
5257553,"영국배경이라 관심있어서 봤는데, 유치찬란 어이없음 최악의 시나리오 ㅋㅋ",부정
8660527,코끝을 찡하게 만드는 가슴따뜻한 사랑이야기입니다.너무좋았어요^^,긍정
6148289,"싸구려 왜색 영화, 키작고 교활한 일본원숭이들의 망상, 사무라이 정신..토나온다...",부정
9021191,별로다 긴장감도 없고...,부정
5525459,공포지만 슬픈 영화,긍정
9958811,졸작을 보는 재미를 느낄 수 있다. 지루하진 않음.,부정
7588525,영화라고 하기에도 뭣할 정도로 빈 영화,부정
10123112,현실판이야기 인 것 같아요,긍정
10079671,내 인생의 다시 없을 최고의 영화 ...,긍정
5149789,이 드라마 또 질질끌기시작함.별 반개도 아깝다.감독들은 이런것들만 배우는가봐?,부정
9964063,"매우매우 재미있음,.,,,",긍정
4187127,와 이미연 진짜 이쁘네,긍정
9314822,내인생 최고의 영화 존경합니다 양익준감독님,긍정
9452082,몰입도 짱입니다꼭 보세요,긍정
8196122,씨엔블루 진짜 훈훈 하다,긍정
8601133,나도 저런 부모님이 있었으면..,긍정
9994061,성룡 이라도 나오면 봤을텐데,부정
5686193,아하~ 간만에 기대되는 드라마를 만났네요. 재밌어요~~,긍정
10172418,아만다 사이프리드는 완벽한 여자다,긍정
4591832,이미연의 연기력과 드라마의 완성도만은 정말 손색없다.그러나 근본적으로 역사 왜곡.,부정
8572535,이정도로 유치짬뽕스러울줄은..,부정
4211189,유동근 대박입니다 정말 이상하게 흥행을 못한영화 ㅡㅡ,긍정
4384303,유에프오를 언제까지 믿었더라? 순수한 사랑이야기 은주언니 안타깝다ㅜㅜ,긍정
5875682,만나지 말자고 뺨 때리더니 갑자기 찾아와서 키스ㅡㅡ... 어이없음,부정
9165317,몰입도 최강. 광식이 형 이번엔 잘해보자!,긍정
6134735,요가학원보다는 낫다. 근데 역시 병맛나,부정
9085594,이영화 개봉때 보고 지금 티비서 하는거 보고있는데참...,부정
6335584,"어린이들에게 꿈과 용기, 인생의 교훈을 심어주는 유익한 영화.",긍정
4852595,80년대 플래시맨보다 못한 영화,부정
3031716,정말로 재미없었습니다......돈이 아까워서.....ㅠㅠ,부정
4412605,원작을 너무 요약만 하다보니 갈등이나 내용전개가 부족한거 같은 느낌? -_-;;,부정
10067044,얼마만에 손에 땀을 쥐면서 본 영화인지 ㅋㅋㅋㅋ,긍정
8683939,마이너스 평점하고 싶을 정도의 영화,부정
8735898,정말 지루하다. 지루한 것은 참기 힘들어.,부정
8047426,추천해주고 싶은 드라마~~~못본사람은 꼭보세여~~,긍정
10127349,마지막 장면이 잊혀지지 않는다 ... 명작!,긍정
4012886,"그 시간을 숨쉬고 있던 마음들,,매순간 사랑하고 그리워하고,,어쩔수 없는 이별을,,",긍정
8642597,솔직히 볼만하다ㅋㅋ 강추!! 욕하는 사람들 이해불가;,긍정
